Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Min6lT07kmjSY4QZ5JAir,"Feel So Close (lofi remix)","sad vocal lofi covers","kibyuna;Chill Space",2024-05-24,130470,5,false,thegoodfm,2024-05-24T15:19:29Z,"lo-fi","Chill Space Records",0.676,0.204,7,-14.553,1,0.0312,0.984,0.00281,0.122,0.22,105.979,4
spotify:track:4ZPTQT8hAsAd1NsOUJU11G,"Nights Away From Home","Heavy Blankets","Yoru Girlz;Chill Space",2024-03-29,146363,5,false,thegoodfm,2024-05-05T13:41:07Z,"lo-fi","Chill Space Records",0.687,0.116,7,-22.665,0,0.0351,0.914,0.921,0.161,0.0907,131.931,4
spotify:track:4XVKU8l2gtSsI4vsx4F2My,"CHICKEN TENDIES","I GUESS I'M IN LOVE","Clinton Kane",2021-08-20,196844,35,false,thegoodfm,2022-05-19T17:28:52Z,"","Columbia",0.57,0.689,7,-6.242,1,0.147,0.358,0,0.0819,0.568,100.087,4
spotify:track:7lPN2DXiMsVn7XUKtOW1CS,"drivers license","drivers license","Olivia Rodrigo",2021-01-08,242013,73,true,thegoodfm,2022-05-19T17:28:52Z,"","Olivia Rodrigo PS",0.585,0.436,10,-8.761,1,0.0601,0.721,0.0000131,0.105,0.132,143.874,4
spotify:track:0cYRRTrbAMV3v25HOn4a0T,"People Help the People","Earth: Virgo's Songs","Birdy",2021-08-27,256236,35,false,thegoodfm,2022-05-19T17:28:52Z,"","Atlantic Records UK",0.433,0.308,10,-9.001,0,0.0291,0.778,0.0000146,0.092,0.153,73.331,3
spotify:track:2BkyYZmU4JuWW2sYi9EzpC,"7 Minutes","7 Minutes","Dean Lewis",2019-01-18,211453,52,false,thegoodfm,2022-05-19T17:28:52Z,"","Universal Music Australia Pty. Ltd.",0.614,0.739,10,-6.478,1,0.0314,0.526,0,0.149,0.711,104.955,4
spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,"If the World Was Ending (feat. Julia Michaels)","If the World Was Ending (feat. Julia Michaels)","JP Saxe;Julia Michaels",2019-10-17,208687,76,false,thegoodfm,2022-05-19T17:28:52Z,"","Arista Records",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,4
spotify:track:2qxmye6gAegTMjLKEBoR3d,"Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,85,false,thegoodfm,2022-05-19T17:28:52Z,"","2018",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
spotify:track:1U2h1bBG11UrjJFY14uGd4,"on the road","Slothin around","moumou;Chill Space",2024-04-12,143157,7,false,thegoodfm,2024-05-05T13:41:07Z,"lo-fi","Chill Space Records",0.767,0.165,4,-17.495,1,0.035,0.923,0.777,0.0947,0.0727,114.063,4
spotify:track:4L2K7JKseFCBoHMZEAszW0,"Jealous","Jealous","Labrinth",2014-11-21,287693,1,false,thegoodfm,2022-05-19T17:28:52Z,"","Syco Music",0.439,0.153,1,-8.95,1,0.0479,0.874,0,0.107,0.104,116.76,3
spotify:track:1ugQtcwmKOXvKAYzhjncmv,"Half A Man","A Place We Knew","Dean Lewis",2019-03-22,179120,77,false,thegoodfm,2022-05-19T17:28:52Z,"","Universal Music Australia Pty. Ltd.",0.411,0.204,0,-11.575,1,0.0578,0.855,0,0.143,0.337,70.853,4
spotify:track:0YywjDvFudcaHG74NuWISy,"People Help the People","Birdy","Birdy",2011-11-04,256236,74,false,thegoodfm,2022-05-19T17:28:52Z,"","Atlantic Records UK",0.433,0.308,10,-9.001,0,0.0291,0.778,0.0000146,0.092,0.153,73.331,3
spotify:track:0ecC8p17cDNlxHXkuYqeR6,"Surrender","Surrender","Natalie Taylor",2019-10-29,183103,70,false,thegoodfm,2022-05-19T17:28:52Z,"","Columbia",0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,5
spotify:track:5vjLSffimiIP26QG5WcN2K,"Hold On","Hold On","Chord Overstreet",2017-02-03,198853,80,false,thegoodfm,2022-05-19T17:28:52Z,"","Safehouse Records / Island Records",0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,4
spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,"This City","This City","Sam Fischer",2019-12-11,194853,68,false,thegoodfm,2022-05-19T17:28:52Z,"","RCA Records Label",0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,4
spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,"Dancing With Your Ghost","Dancing With Your Ghost","Sasha Alex Sloan",2019-06-28,197732,78,false,thegoodfm,2022-05-19T17:28:52Z,"","RCA Records Label",0.629,0.328,11,-8.284,1,0.029,0.768,0.000025,0.103,0.389,74.953,4
spotify:track:21dpBHPTV7ythCHBI6Slcw,"If By Chance","Safe Haven","Ruth B.",2017-05-05,303653,62,false,thegoodfm,2022-05-19T17:28:52Z,"","Columbia",0.405,0.279,10,-8.099,1,0.0334,0.881,0,0.0933,0.256,119.85,4
spotify:track:0u2P5u6lvoDfwTYjAADbn4,"lovely (with Khalid)","lovely (with Khalid)","Billie Eilish;Khalid",2018-04-19,200185,89,false,thegoodfm,2022-05-19T17:28:52Z,"","Darkroom",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
spotify:track:3JvKfv6T31zO0ini8iNItO,"Another Love","Long Way Down (Deluxe)","Tom Odell",2013-06-24,244360,89,true,thegoodfm,2022-05-19T17:28:52Z,"","ITNO/Columbia",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4
spotify:track:0VQjTLPG8l3egUHmIxe265,"7 Years","Lukas Graham (Blue Album)","Lukas Graham",2016-03-25,237266,62,false,thegoodfm,2022-05-19T17:28:52Z,"dansk pop","Universal Music A/S",0.765,0.472,10,-5.837,1,0.052,0.291,0,0.389,0.352,119.946,4
spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,"Photograph","x (Deluxe Edition)","Ed Sheeran",2014-06-21,258986,88,false,thegoodfm,2022-05-19T17:28:52Z,"soft pop","Atlantic Records UK",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
spotify:track:2BOqDYLOJBiMOXShCV1neZ,"Dancing On My Own","Only Human (Deluxe)","Calum Scott",2018-03-09,260285,81,false,thegoodfm,2022-05-19T17:28:52Z,"soft pop","Capitol Records (US1A)",0.681,0.174,1,-8.745,1,0.0315,0.837,0.0000335,0.0983,0.231,112.672,4
spotify:track:0NlGoUyOJSuSHmngoibVAs,"All I Want","In A Perfect World (Expanded Edition)","Kodaline",2013-06-17,305746,81,false,thegoodfm,2022-05-19T17:28:52Z,"","B-Unique/RCA",0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3
spotify:track:47UDiZQHAkVtMNhx6EjyOn,"Let Her Go","All The Little Lights","Passenger",2012-02-24,252733,0,false,thegoodfm,2022-05-19T17:28:52Z,"folk pop","Black Crow Records",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4
spotify:track:6w8pFOKn42O418qwcQElZ3,"Waves","A Place We Knew","Dean Lewis",2019-03-22,240013,75,false,thegoodfm,2022-05-19T17:28:52Z,"","Universal Music Australia Pty. Ltd.",0.519,0.731,11,-7.192,0,0.0449,0.184,0,0.0643,0.338,156.878,4
spotify:track:1mXVgsBdtIVeCLJnSnmtdV,"Too Good At Goodbyes","The Thrill Of It All (Special Edition)","Sam Smith",2017-11-03,201000,84,false,thegoodfm,2022-05-19T17:28:52Z,"soft pop","PLG - Capitol",0.715,0.372,5,-8.237,1,0.0443,0.638,0,0.169,0.474,91.931,4
spotify:track:09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely","~how i'm feeling~","LAUV;Anne-Marie",2020-03-06,198973,1,true,thegoodfm,2022-05-19T17:28:52Z,"","Lauv",0.809,0.547,9,-7.304,1,0.0609,0.46,0,0.0543,0.717,95.012,4
spotify:track:4Of7rzpRpV1mWRbhp5rAqG,"Bruises","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,220492,80,false,thegoodfm,2022-05-19T17:28:52Z,"soft pop","Vertigo Berlin",0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,4
spotify:track:45bE4HXI0AwGZXfZtMp8JR,"you broke me first","you broke me first","Tate McRae",2020-04-17,169265,6,true,thegoodfm,2022-05-19T17:28:52Z,"","RCA Records Label",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
spotify:track:1ZMiCix7XSAbfAJlEZWMCp,"Falling","Fine Line","Harry Styles",2019-12-13,240139,81,false,thegoodfm,2022-05-19T17:28:52Z,"","Columbia",0.567,0.267,4,-6.502,1,0.0299,0.839,0.00000146,0.089,0.0592,110.011,4
spotify:track:2eAvDnpXP5W0cVtiI0PUxV,"Dandelions","Safe Haven","Ruth B.",2017-05-05,233720,87,false,thegoodfm,2022-05-19T17:28:52Z,"","Columbia",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
spotify:track:3S8jK1mGzQi24ilFb45DAZ,"Lonely (with benny blanco)","Justice","Justin Bieber;benny blanco",2021-03-19,149189,74,true,thegoodfm,2022-05-19T17:28:52Z,"","RBMG/Def Jam",0.619,0.241,11,-7.102,0,0.046,0.9,0,0.116,0.0719,79.461,4
spotify:track:50Td3qilgs8BLtv8mHyT1t,"Control","Control","Zoe Wees",2020-03-13,230880,71,false,thegoodfm,2022-05-19T17:28:52Z,"","Valeria Music",0.6,0.465,4,-4.951,1,0.0314,0.643,0.00000148,0.149,0.0682,113.81,4
spotify:track:7qEHsqek33rTcFNT9PFqLf,"Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,88,false,thegoodfm,2023-08-28T15:39:29Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
spotify:track:0GNVXNz7Jkicfk2mp5OyG5,"Stick Season","Stick Season","Noah Kahan",2022-07-08,182346,64,false,thegoodfm,2023-08-29T09:31:37Z,"","Mercury Records/Republic Records",0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
spotify:track:4lf7y6YX0WKLj1J3kM0gz9,"Quite Miss Home - Acoustic","Quite Miss Home (Acoustic)","James Arthur",2019-12-06,225640,45,false,thegoodfm,2023-08-29T09:31:40Z,"soft pop","Columbia Local",0.477,0.252,9,-11.195,1,0.0589,0.931,0,0.119,0.46,131.595,4
spotify:track:6e9NA7CWZwoT6V2c91fw8q,"Save Me","Busyhead","Noah Kahan",2019-06-14,178920,59,false,thegoodfm,2023-08-29T09:31:45Z,"","Republic Records",0.651,0.454,7,-8.808,1,0.0489,0.173,0,0.1,0.132,110.027,4
spotify:track:1Fid2jjqsHViMX6xNH70hE,"Atlantis","Tell Me It's Real (Expanded Edition)","Seafret",2016-01-29,229613,85,false,thegoodfm,2023-08-29T09:31:48Z,"","Sweet Jane Recordings",0.4,0.479,8,-7.989,0,0.0308,0.0529,0.00000214,0.115,0.213,166.159,4
spotify:track:4xqm63jD6sXXbdLrAa09px,"Hungry","7 Layers","Dotan",2014-01-31,209687,57,false,thegoodfm,2023-08-29T09:31:51Z,"folk pop","7 Layers B.V.",0.432,0.398,10,-10.981,1,0.0415,0.657,0.00000125,0.121,0.265,81.827,4
spotify:track:7r9kOxiNDnkAg5QKqtyjVk,"Rescue","Look Up Child","Lauren Daigle",2018-09-07,215613,75,false,thegoodfm,2023-08-29T09:32:06Z,"christian,worship,ccm","Centricity Music",0.293,0.237,6,-8.17,1,0.0284,0.78,0,0.11,0.108,92.935,4
spotify:track:7fkxcbBBsV7keJPnNfNf2L,"How Could You","How Could You","Jessie Murph",2022-10-14,187813,0,true,thegoodfm,2023-08-29T09:32:10Z,"","Columbia",0.573,0.17,11,-10.576,1,0.0555,0.834,0.00000308,0.108,0.28,146.749,3
spotify:track:6lOWoTqVnAWXchddtTH31W,"Leave a Light On","Leave a Light On","Tom Walker",2017-10-13,185863,70,false,thegoodfm,2023-08-29T09:32:13Z,"","Relentless Records",0.586,0.624,5,-5.946,1,0.113,0.0153,0.00000178,0.133,0.267,68.976,4
spotify:track:18ywhG9EvuMMUIdUWxEqp7,"Go Solo","The Pleasant Trees","Tom Rosenthal",2014-09-01,142280,2,false,thegoodfm,2023-08-29T09:32:16Z,"","Audio Network",0.586,0.0907,1,-12.907,1,0.0384,0.985,0.0281,0.126,0.212,77.144,4
spotify:track:2Iyfw8YfKruAagJwGc4G07,"It's Ok","The Pleasant Trees","Tom Rosenthal",2014-09-01,191352,1,false,thegoodfm,2023-08-29T09:32:23Z,"","Audio Network",0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,4
spotify:track:0aIW3ekrhK1eh3BYCh11op,"Falling Apart","Hold the Rhythm","Michael Schulte",2017-04-28,198573,70,false,thegoodfm,2023-08-29T09:32:37Z,"","VERY US RECORDS",0.543,0.333,7,-9.355,0,0.0272,0.824,0.00000387,0.168,0.261,109.789,4
spotify:track:4nHJcUtNSUVjXRnjdP29Bk,"You’re Gonna Go Far","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,286369,83,true,thegoodfm,2023-08-29T09:32:41Z,"","Mercury Records/Republic Records",0.586,0.358,7,-9.761,1,0.0308,0.556,0,0.11,0.365,169.925,4
spotify:track:0caJ2wkqp4UmXBwdR2JvB5,"Dial Drunk","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,213817,73,true,thegoodfm,2023-08-29T09:32:44Z,"","Mercury Records/Republic Records",0.698,0.59,8,-7.596,1,0.0299,0.0875,0,0.115,0.628,112.083,4
